HH_ID,person_ID,stratum_ID,year,wave,st,age,sex,raceethn,boat_trips,shore_trips,imp_shore_trips_2,imp_boat_trips_2,final_wt
4374699967,1,2023_1_1_1_1,2023,1,1,90,2,1,0,0,,,68.856839329
4374699968,1,2023_1_1_1_1,2023,1,1,58,2,1,0,0,,,60.544566283
4374699969,1,2023_1_1_1_1,2023,1,1,60,1,1,3.0007573895,0,,,102.5931351
4374699973,1,2023_1_1_1_1,2023,1,1,72,1,1,0,0,,,17.704445785
4374699976,1,2023_1_1_1_1,2023,1,1,42,1,1,1.0002524632,0,,,57.82216717
4374699977,1,2023_1_1_1_1,2023,1,1,61,2,1,0,0.9997475368,,,288.0146934
4374699978,1,2023_1_1_1_1,2023,1,1,58,1,1,0,0,,,74.93874013
4374699981,1,2023_1_1_1_1,2023,1,1,50,1,1,2.0005049263,0,,,120.15705991
4374699985,1,2023_1_1_1_1,2023,1,1,60,2,1,0,0,,,58.526951965
4374699986,1,2023_1_1_1_1,2023,1,1,66,1,1,0,0,,,29.490476259
4374699987,1,2023_1_1_1_1,2023,1,1,45,2,1,10.002524632,0,,,135.00804936
4374699988,1,2023_1_1_1_1,2023,1,1,64,1,1,0,0,,,60.544566283
4374699994,1,2023_1_1_1_1,2023,1,1,52,1,1,0,0,,,74.93874013
4374699996,1,2023_1_1_1_1,2023,1,1,51,2,1,0,0,,,46.7157311
4374700002,1,2023_1_1_1_1,2023,1,1,50,2,5,0,2.9992426105,,,126.98415007
4374700004,1,2023_1_1_1_1,2023,1,1,76,1,1,2.0005049263,0,,,40.373249001
4374700009,1,2023_1_1_1_1,2023,1,1,50,2,1,0,0,,,77.814870663
4374700019,1,2023_1_1_1_1,2023,1,1,33,2,2,0,0,,,148.7238119
4374700020,1,2023_1_1_1_1,2023,1,1,63,1,-3,0,0,,,74.93874013
4374700021,1,2023_1_1_1_1,2023,1,1,50,1,3,0,0,,,143.22680223
4374700023,1,2023_1_1_1_1,2023,1,1,62,1,1,2.0005049263,14.996213053,,,181.68869162
4374700024,1,2023_1_1_1_1,2023,1,1,43,1,1,0,0,,,74.93874013
4374700026,1,2023_1_1_1_1,2023,1,1,43,1,1,0,5.9984852211,,,62.868251942
4374700029,1,2023_1_1_1_1,2023,1,1,46,2,1,0,2.9992426105,,,53.129418343
4374700030,1,2023_1_1_1_1,2023,1,1,61,1,1,0,0.9997475368,,,62.868251942
4374700033,1,2023_1_1_1_1,2023,1,1,57,1,1,0,0,,,29.490476259
4374700037,1,2023_1_1_1_1,2023,1,1,37,2,1,0,10.997222905,,,181.68869162
4374700038,1,2023_1_1_1_1,2023,1,1,50,1,1,0,9.9974753685,,,57.82216717
4374700039,1,2023_1_1_1_1,2023,1,1,72,2,1,0,0,,,29.490476259
4374700043,1,2023_1_1_1_1,2023,1,1,75,2,1,0,0,,,24.740403803
4374700045,1,2023_1_1_1_1,2023,1,1,50,2,1,0,0,,,55.68499083
4374700049,1,2023_1_1_1_1,2023,1,1,58,1,1,0,0,,,60.544566283
4374700052,1,2023_1_1_1_1,2023,1,1,65,1,1,0,0,,,54.040044643
4374700055,1,2023_1_1_1_1,2023,1,1,81,1,1,0,0,,,21.913590983
4374700066,1,2023_1_1_1_1,2023,1,1,58,2,1,0,0,,,90.389173426
4374700068,1,2023_1_1_1_1,2023,1,1,47,2,1,0,0,,,29.490476259
4374700069,1,2023_1_1_1_1,2023,1,1,60,2,1,0,0,,,29.490476259
4374700070,1,2023_1_1_1_1,2023,1,1,63,1,1,0,0,,,115.71591151
4374700071,1,2023_1_1_1_1,2023,1,1,67,1,1,3.0007573895,0,,,30.622313531
4374700072,1,2023_1_1_1_1,2023,1,1,67,1,1,0,8.9977278316,,,30.622313531
4374700073,1,2023_1_1_1_1,2023,1,1,65,2,1,1.0002524632,0.9997475368,,,22.75462925
4374700074,1,2023_1_1_1_1,2023,1,1,71,1,1,14.003534484,2.9992426105,,,58.526951965
4374700077,1,2023_1_1_1_1,2023,1,1,66,1,1,0,0,,,29.490476259
4374700079,1,2023_1_1_1_1,2023,1,1,65,1,1,0,2.9992426105,,,18.383938087
4374700081,1,2023_1_1_1_1,2023,1,1,69,1,1,0,0,,,21.913590983
4374700082,1,2023_1_1_1_1,2023,1,1,68,1,1,0,1.9994950737,,,30.622313531
4374700083,1,2023_1_1_1_1,2023,1,1,52,1,1,0,2.9992426105,,,57.82216717
4374700085,1,2023_1_1_1_1,2023,1,1,57,1,1,2.0005049263,0,,,62.868251942
4374700086,1,2023_1_1_1_1,2023,1,1,49,1,1,15.003786947,0,,,120.15705991
4374700091,1,2023_1_1_1_1,2023,1,1,36,2,1,2.0005049263,0,,,62.868251942
4374700092,1,2023_1_1_1_1,2023,1,1,27,1,1,1.0002524632,0,,,62.868251942
4374700093,1,2023_1_1_1_1,2023,1,1,30,1,1,0,0,,,56.363725938
4374700103,1,2023_1_1_1_1,2023,1,1,63,2,1,0,0,,,28.738268546
4374700104,1,2023_1_1_1_1,2023,1,1,76,2,1,0,0,,,45.537426104
4374700105,1,2023_1_1_1_1,2023,1,1,32,1,1,0,0,,,143.22680223
4374700107,1,2023_1_1_1_1,2023,1,1,67,1,1,0,4.9987376842,,,116.67833224
4374700112,1,2023_1_1_1_1,2023,1,1,62,2,1,0,0,,,60.544566283
4374700114,1,2023_1_1_1_1,2023,1,1,54,1,1,0,0,,,60.544566283
4374700115,1,2023_1_1_1_1,2023,1,1,30,1,1,0,0,,,143.22680223
4374700123,1,2023_1_1_1_1,2023,1,1,79,1,1,0,0,,,29.490476259
4374700127,1,2023_1_1_1_1,2023,1,1,60,2,1,6.0015147789,5.9984852211,,,102.5931351
4374700128,1,2023_1_1_1_1,2023,1,1,67,2,2,0,0,,,21.913590983
4374700130,1,2023_1_1_1_1,2023,1,1,72,1,1,0,4.9987376842,,,48.697170507
4374700135,1,2023_1_1_1_1,2023,1,1,40,1,1,0,9.9974753685,,,347.25283955
4374700137,1,2023_1_1_1_1,2023,1,1,54,2,1,0,0,,,57.82216717
4374700139,1,2023_1_1_1_1,2023,1,1,76,1,1,0,0,,,23.825968938
4374700141,1,2023_1_1_1_1,2023,1,1,67,1,1,0,0,,,29.490476259
4374700144,1,2023_1_1_1_1,2023,1,1,71,1,1,0,0,,,38.881005511
4374700147,1,2023_1_1_1_1,2023,1,1,30,1,1,0,14.996213053,,,77.814870663
4374700152,1,2023_1_1_1_1,2023,1,1,58,1,1,10.002524632,19.994950737,,,120.15705991
4374700159,1,2023_1_1_1_1,2023,1,1,61,2,1,0,0,,,77.814870663
4374700160,1,2023_1_1_1_1,2023,1,1,45,1,1,0,0,,,179.38682186
4374700162,1,2023_1_1_1_1,2023,1,1,35,2,1,0,2.9992426105,,,148.7238119
4374700164,1,2023_1_1_1_1,2023,1,1,39,2,1,0,0,,,148.7238119
4374700166,1,2023_1_1_1_1,2023,1,1,45,2,1,0,0.9997475368,,,57.82216717
4374700178,1,2023_1_1_1_1,2023,1,1,48,1,1,0,0,,,56.363725938
4374700182,1,2023_1_1_1_1,2023,1,1,77,1,1,4.0010098526,0,,,113.34178374
4374700187,1,2023_1_1_1_1,2023,1,1,65,1,1,20.005049263,0,,,107.24815257
4374700194,1,2023_1_1_1_1,2023,1,1,74,1,1,0,0,,,49.702550949
4374700198,1,2023_1_1_1_1,2023,1,1,60,1,1,2.0005049263,2.9992426105,,,120.15705991
4374700200,1,2023_1_1_1_1,2023,1,1,62,1,1,40.010098526,19.994950737,,,232.69305922
4374700201,1,2023_1_1_1_1,2023,1,1,47,2,1,0,0,,,55.68499083
4374700205,1,2023_1_1_1_1,2023,1,1,59,2,1,0,0,,,75.139980502
4374700208,1,2023_1_1_1_1,2023,1,1,58,1,5,0,0,,,60.544566283
4374700210,1,2023_1_1_1_1,2023,1,1,47,2,1,0,0,,,120.15705991
4374700211,1,2023_1_1_1_1,2023,1,1,39,2,1,11.002777095,11.996970442,,,120.15705991
4374700213,1,2023_1_1_1_1,2023,1,1,39,2,1,1.0002524632,0,,,62.868251942
4374700216,1,2023_1_1_1_1,2023,1,1,38,2,1,0,0,,,74.93874013
4374700218,1,2023_1_1_1_1,2023,1,1,49,2,1,0,0,,,262.45702914
4374700221,1,2023_1_1_1_1,2023,1,1,59,2,1,0,0,,,143.22680223
4374700223,1,2023_1_1_1_1,2023,1,1,68,1,1,0,0,,,23.825968938
4374700227,1,2023_1_1_1_1,2023,1,1,36,2,1,0,0,,,120.15705991
4374700228,1,2023_1_1_1_1,2023,1,1,73,1,1,3.0007573895,9.9974753685,,,30.622313531
4374700232,1,2023_1_1_1_1,2023,1,1,42,2,1,0,0,,,143.22680223
4374700234,1,2023_1_1_1_1,2023,1,1,61,2,1,0,0,,,412.09090098
4374700235,1,2023_1_1_1_1,2023,1,1,33,2,1,0,0,,,74.93874013
4374700241,1,2023_1_1_1_1,2023,1,1,52,2,5,0,0,,,143.22680223
4374700243,1,2023_1_1_1_1,2023,1,1,69,1,1,0,0,,,29.490476259
4374700244,1,2023_1_1_1_1,2023,1,1,37,2,1,0,0,,,148.7238119
4374700249,1,2023_1_1_1_1,2023,1,1,57,1,1,1.0002524632,0,,,62.868251942
4374700250,1,2023_1_1_1_1,2023,1,1,79,1,1,0,0,,,23.825968938
4374700251,1,2023_1_1_1_1,2023,1,1,-3,2,1,0,0,,,53.154277908
4374700255,1,2023_1_1_1_1,2023,1,1,66,1,1,10.002524632,0,,,30.622313531
4374700256,1,2023_1_1_1_1,2023,1,1,64,1,1,4.0010098526,0,,,24.740403803
4374700257,1,2023_1_1_1_1,2023,1,1,64,1,1,0,0,,,45.537426104
4374700259,1,2023_1_1_1_1,2023,1,1,63,2,1,0,0,,,23.825968938
4374700262,1,2023_1_1_1_1,2023,1,1,49,2,1,0,0,,,60.544566283
4374700263,1,2023_1_1_1_1,2023,1,1,76,1,1,0,0,,,49.702550949
4374700271,1,2023_1_1_1_1,2023,1,1,55,1,1,0,0,,,60.544566283
4374700273,1,2023_1_1_1_1,2023,1,1,47,1,1,10.002524632,4.9987376842,,,62.868251942
4374700275,1,2023_1_1_1_1,2023,1,1,47,2,1,0,0,,,143.22680223
4374700276,1,2023_1_1_1_1,2023,1,1,76,1,1,4.0010098526,0,,,24.740403803
4374700279,1,2023_1_1_1_1,2023,1,1,38,2,1,0,0,,,148.7238119
4374700280,1,2023_1_1_1_1,2023,1,1,49,1,2,0,0,,1,44.989061898
4374700284,1,2023_1_1_1_1,2023,1,1,41,2,1,0,0.9997475368,,,120.15705991
4374700285,1,2023_1_1_1_1,2023,1,1,60,2,1,0,0,,,24.740403803
4374700286,1,2023_1_1_1_1,2023,1,1,64,1,1,0,0.9997475368,,,62.868251942
4374700287,1,2023_1_1_1_1,2023,1,1,41,1,1,0,0,,,115.71591151
4374700297,1,2023_1_1_1_1,2023,1,1,41,2,1,0,0,,,74.93874013
4374700298,1,2023_1_1_1_1,2023,1,1,39,2,1,0,0,,,60.544566283
4374700299,1,2023_1_1_1_1,2023,1,1,67,2,2,0,0,,,49.702550949
4374700307,1,2023_1_1_1_1,2023,1,1,63,1,1,1.0002524632,3.9989901474,,,46.7157311
4374700308,1,2023_1_1_1_1,2023,1,1,63,1,2,0,0.9997475368,,,126.98415007
4374700311,1,2023_1_1_1_1,2023,1,1,58,1,3,6.0015147789,9.9974753685,,,30.622313531
4374700312,1,2023_1_1_1_1,2023,1,1,38,1,1,5.0012623158,3.9989901474,,,62.868251942
4374700314,1,2023_1_1_1_1,2023,1,1,63,1,2,0,0,,,169.96970292
4374700321,1,2023_1_1_1_1,2023,1,1,76,1,5,4.0010098526,5.9984852211,,,91.571183699
4374700322,1,2023_1_1_1_1,2023,1,1,68,2,1,0,0,,,23.825968938
4374700323,1,2023_1_1_1_1,2023,1,1,71,1,1,0,0,,,49.702550949
4374700326,1,2023_1_1_1_1,2023,1,1,64,1,1,1.0002524632,0,,,30.622313531
4374700327,1,2023_1_1_1_1,2023,1,1,38,1,3,0,1.9994950737,,,120.15705991
4374700331,1,2023_1_1_1_1,2023,1,1,30,2,1,0,0,,,60.544566283
4374700335,1,2023_1_1_1_1,2023,1,1,66,1,1,2.0005049263,1.9994950737,,,40.373249001
4374700336,1,2023_1_1_1_1,2023,1,1,82,1,4,0,0,1,1,29.490476259
4374700340,1,2023_1_1_1_1,2023,1,1,60,2,2,0,0,,,176.49309858
4374700343,1,2023_1_1_1_1,2023,1,1,50,1,1,0,0,,,173.22039068
4374700346,1,2023_1_1_1_1,2023,1,1,43,1,1,0,0,,,143.22680223
4374700347,1,2023_1_1_1_1,2023,1,1,70,2,1,0,0,,,48.124773978
4374700351,1,2023_1_1_1_1,2023,1,1,40,1,1,0,0,,,143.22680223
4374700353,1,2023_1_1_1_1,2023,1,1,-3,1,2,0,8.9977278316,,,118.52847937
4374700356,1,2023_1_1_1_1,2023,1,1,57,1,1,3.0007573895,0,,,62.868251942
4374700359,1,2023_1_1_1_1,2023,1,1,51,1,1,4.0010098526,11.996970442,,,120.15705991
4374700360,1,2023_1_1_1_1,2023,1,1,59,1,1,0,0,,,74.93874013
4374700361,1,2023_1_1_1_1,2023,1,1,63,2,2,0,0,,,36.599714014
4374700362,1,2023_1_1_1_1,2023,1,1,61,1,2,14.003534484,0,,,46.7157311
4374700367,1,2023_1_1_1_1,2023,1,1,67,1,1,0,0,,,21.913590983
4374700372,1,2023_1_1_1_1,2023,1,1,52,1,1,0,0,,,115.71591151
4374700375,1,2023_1_1_1_1,2023,1,1,57,2,1,0,0,,,74.93874013
4374700381,1,2023_1_1_1_1,2023,1,1,59,1,1,0,0,,,60.544566283
4374700383,1,2023_1_1_1_1,2023,1,1,68,2,2,0,0,,,172.04143541
4374700385,1,2023_1_1_1_1,2023,1,1,44,1,2,0,14.996213053,,,69.454937787
4374700387,1,2023_1_1_1_1,2023,1,1,39,2,1,0,0,,,122.29066426
4374700388,1,2023_1_1_1_1,2023,1,1,46,1,1,10.002524632,5.9984852211,,,148.7238119
4374700399,1,2023_1_1_1_1,2023,1,1,73,2,2,0,7.9979802948,,,22.75462925
4374700402,1,2023_1_1_1_1,2023,1,1,37,2,2,0,9.9974753685,,,57.82216717
4374700403,1,2023_1_1_1_1,2023,1,1,96,2,2,0,0,,,49.702550949
4374700411,1,2023_1_1_1_1,2023,1,1,57,1,4,10.002524632,0,,,77.814870663
4374700413,1,2023_1_1_1_1,2023,1,1,51,1,1,0,0,,,143.22680223
4374700420,1,2023_1_1_1_1,2023,1,1,66,1,1,3.0007573895,0,,,24.740403803
4374700421,1,2023_1_1_1_1,2023,1,1,58,2,1,0,1.9994950737,,,57.82216717
4374700423,1,2023_1_1_1_1,2023,1,1,34,2,3,0,9.9974753685,,,148.7238119
4374700427,1,2023_1_1_1_1,2023,1,1,77,1,1,15.003786947,0,,,56.114088351
4374700429,1,2023_1_1_1_1,2023,1,1,60,1,1,0,0,,,131.14734194
4374700433,1,2023_1_1_1_1,2023,1,1,49,2,1,0,0,,,115.71591151
4374700435,1,2023_1_1_1_1,2023,1,1,50,2,1,0,0,,,141.36453533
4374700441,1,2023_1_1_1_1,2023,1,1,72,2,1,0,0,,,66.887800355
4374700442,1,2023_1_1_1_1,2023,1,1,64,1,1,0,0,,,21.972437705
4374700450,1,2023_1_1_1_1,2023,1,1,25,1,1,0,0,,,174.97326064
4374700454,1,2023_1_1_1_1,2023,1,1,40,1,1,2.0005049263,3.9989901474,,,148.7238119
4374700458,1,2023_1_1_1_1,2023,1,1,55,1,1,0,0,,,262.45702914
4374700460,1,2023_1_1_1_1,2023,1,1,43,1,4,3.0007573895,0,,,58.526951965
4374700461,1,2023_1_1_1_1,2023,1,1,76,1,1,0,0,,,29.490476259
4374700463,1,2023_1_1_1_1,2023,1,1,64,1,1,0,0,,,60.544566283
4374700464,1,2023_1_1_1_1,2023,1,1,63,1,-3,6.0015147789,3.9989901474,,,62.868251942
4374700465,1,2023_1_1_1_1,2023,1,1,63,2,1,2.0005049263,0,,,142.592444
4374700469,1,2023_1_1_1_1,2023,1,1,45,2,1,0,0,,,115.71591151
4374700470,1,2023_1_1_1_1,2023,1,1,56,1,1,0,0,,,143.22680223
4374700472,1,2023_1_1_1_1,2023,1,1,43,1,1,0,0,,,143.22680223
4374700478,1,2023_1_1_1_1,2023,1,1,28,2,2,0,3.9989901474,,,77.814870663
4374700484,1,2023_1_1_1_0,2023,1,1,75,1,1,0,1.9994950737,,,110.75212459
4374700485,1,2023_1_1_1_0,2023,1,1,80,2,1,0,0,,,394.77341459
4374700508,1,2023_1_1_1_0,2023,1,1,45,1,1,0,0,,,442.29025576
4374700517,1,2023_1_1_1_0,2023,1,1,47,2,2,0,0,,,518.01026166
4374700526,1,2023_1_1_1_0,2023,1,1,54,2,1,0,0,,1,474.32231855
4374700527,1,2023_1_1_1_0,2023,1,1,81,1,1,0,0,,,406.39473022
4374700528,1,2023_1_1_1_0,2023,1,1,78,1,1,0,0,,,44.812062246
4374700529,1,2023_1_1_1_0,2023,1,1,62,1,1,0,0,,,271.03192823
4374700537,1,2023_1_1_1_0,2023,1,1,62,2,2,0,0,,,106.65859382
4374700542,1,2023_1_1_1_0,2023,1,1,59,2,1,0,0,,,106.65859382
4374700546,1,2023_1_1_1_0,2023,1,1,28,1,1,0,0,,,1209.4938395
4374700551,1,2023_1_1_1_0,2023,1,1,70,2,1,0,0,,,106.65859382
4374700554,1,2023_1_1_1_0,2023,1,1,81,1,1,0,0,,,241.91398833
4374700560,1,2023_1_1_1_0,2023,1,1,58,2,3,0,0,,,442.29025576
4374700567,1,2023_1_1_1_0,2023,1,1,76,1,1,0,0,,,106.65859382
4374700568,1,2023_1_1_1_0,2023,1,1,65,1,2,0,0,1,1,174.05350376
4374700575,1,2023_1_1_1_0,2023,1,1,62,2,1,0,0,,,271.03192823
4374700581,1,2023_1_1_1_0,2023,1,1,82,2,1,0,0,,,476.16549963
4374700587,1,2023_1_1_1_0,2023,1,1,74,1,1,0,0,,,241.91398833
4374700591,1,2023_1_1_1_0,2023,1,1,37,1,1,0,0,,,201.3966396
4374700592,1,2023_1_1_1_0,2023,1,1,58,1,1,0,0,,,442.29025576
4374700593,1,2023_1_1_1_0,2023,1,1,43,1,1,0,6.9982327579,,,488.28538994
4374700613,1,2023_1_1_1_0,2023,1,1,68,2,1,0,0,,,106.65859382
4374700614,1,2023_1_1_1_0,2023,1,1,80,1,1,0,0,,,241.91398833
4374700618,1,2023_1_1_1_0,2023,1,1,87,1,2,0,0,,,241.91398833
4374700621,1,2023_1_1_1_0,2023,1,1,72,2,1,0,0,,,394.77341459
4374700632,1,2023_1_1_1_0,2023,1,1,61,1,1,0,0,,,201.3966396
4374700635,1,2023_1_1_1_0,2023,1,1,67,1,1,0,0,,,106.65859382
4374700641,1,2023_1_1_1_0,2023,1,1,66,2,1,0,0,,,60.306366891
4374700642,1,2023_1_1_1_0,2023,1,1,49,1,1,0,0,,,518.01026166
4374700644,1,2023_1_1_1_0,2023,1,1,70,2,-3,0,0,,,44.812062246
4374700648,1,2023_1_1_1_0,2023,1,1,56,2,1,0,0,,,336.36930699
4374700652,1,2023_1_1_1_0,2023,1,1,38,1,1,0,0,,,292.89076271
4374700653,1,2023_1_1_1_0,2023,1,1,72,2,1,0,0,,,79.255173072
4374700662,1,2023_1_1_1_0,2023,1,1,76,2,1,0,0,,,174.05350376
4374700663,1,2023_1_1_1_0,2023,1,1,45,1,1,0,0,,,537.89136892
4374700667,1,2023_1_1_1_0,2023,1,1,46,2,1,0,0,,,442.29025576
4374700675,1,2023_1_1_1_0,2023,1,1,79,2,1,0,0,,,179.75987051
4374700676,1,2023_1_1_1_0,2023,1,1,64,1,1,0,0,,,271.03192823
4374700679,1,2023_1_1_1_0,2023,1,1,77,2,1,0,0,,,174.05350376
4374700683,1,2023_1_1_1_0,2023,1,1,30,2,1,0,0,,,518.01026166
4374700687,1,2023_1_1_1_0,2023,1,1,78,1,1,0,0,,,106.65859382
4374700694,1,2023_1_1_1_0,2023,1,1,94,2,2,0,0,,,462.35854651
4374700695,1,2023_1_1_1_0,2023,1,1,70,1,1,0,0,,,60.306366891
4374700699,1,2023_1_1_1_0,2023,1,1,57,2,3,0,0,,,470.2377789
4374700700,1,2023_1_1_1_0,2023,1,1,77,2,1,0,0,,,216.01239685
4374700708,1,2023_1_1_1_0,2023,1,1,67,1,2,0,0,,,209.93884217
4374700710,1,2023_1_1_1_0,2023,1,1,67,1,1,0,0,,,241.91398833
4374700714,1,2023_1_1_1_0,2023,1,1,69,2,1,0,0,,1,106.65859382
4374700718,1,2023_1_1_1_0,2023,1,1,70,1,1,2.0005049263,9.9974753685,,,46.531938244
4374700719,1,2023_1_1_1_0,2023,1,1,72,2,1,0,0,,,186.65901041
4374700720,1,2023_1_1_1_0,2023,1,1,76,1,1,0,0,,,203.85142981
4374700724,1,2023_1_1_1_0,2023,1,1,57,1,1,0,0,,,209.12619342
4374700728,1,2023_1_1_1_0,2023,1,1,70,1,1,20.005049263,14.996213053,,,77.716866831
4374700729,1,2023_1_1_1_0,2023,1,1,54,1,1,0,11.996970442,,,159.12703812
4374700737,1,2023_1_1_1_0,2023,1,1,70,2,1,0,0,,,241.91398833
4374700740,1,2023_1_1_1_0,2023,1,1,76,2,1,0,0,,,174.05350376
4374700747,1,2023_1_1_1_0,2023,1,1,79,2,1,0,0,,,79.255173072
4374700749,1,2023_1_1_1_0,2023,1,1,51,2,1,0,0,,,271.03192823
4374700750,1,2023_1_1_1_0,2023,1,1,76,1,1,0,0,,,106.65859382
4374700756,1,2023_1_1_1_0,2023,1,1,44,2,1,0,0,,,518.01026166
4374700758,1,2023_1_1_1_0,2023,1,1,75,2,1,0,0,,,394.77341459
4374700762,1,2023_1_1_1_0,2023,1,1,61,1,1,0,0.9997475368,,,459.2652477
4374700771,1,2023_1_1_1_0,2023,1,1,66,1,1,0,0,,,106.65859382
4374700772,1,2023_1_1_1_0,2023,1,1,79,1,1,0,0,,,241.91398833
4374700783,1,2023_1_1_1_0,2023,1,1,34,1,1,0,0,,,518.01026166
4374700788,1,2023_1_1_1_0,2023,1,1,78,1,1,0,0,,1,406.39473022
4374700793,1,2023_1_1_1_0,2023,1,1,64,1,1,0,0,,,153.24551279
4374700798,1,2023_1_1_1_0,2023,1,1,27,1,3,0,0,,,271.03192823
4374700804,1,2023_1_1_1_0,2023,1,1,60,2,1,0,0,,,442.29025576
4374700808,1,2023_1_1_1_0,2023,1,1,34,2,1,0,0,,,518.01026166
4374700809,1,2023_1_1_1_0,2023,1,1,79,1,1,0,0,,,106.65859382
4374700810,1,2023_1_1_1_0,2023,1,1,45,2,1,0,0,,,442.29025576
4374700811,1,2023_1_1_1_0,2023,1,1,44,2,1,0,0,,,518.01026166
4374700816,1,2023_1_1_1_0,2023,1,1,25,2,5,0,0,,,518.01026166
4374700828,1,2023_1_1_1_0,2023,1,1,87,1,1,0,0,,,249.03543752
4374700831,1,2023_1_1_1_0,2023,1,1,88,2,1,0,0,,,216.01239685
